Utility_Name,State,Year,Utility_ID,Revenue_Thousands,Sales_MWh,Customers,Price_Per_kWh
Albemarle Electric Member Corp,NC,2024,240.0,32069.0,229055.0,13870.0,0.1400056754927856
Albertville Municipal Utilities Board,AL,2024,241.0,56126.0,652533.0,10726.0,0.08601250817966294
Alcorn County Elec Power Assn,MS,2024,276.0,64492.0,631592.0,19181.0,0.10211022305539019
"Alfalfa Electric Coop, Inc",KS,2024,296.0,2238.0,20797.0,930.0,0.1076116747607828
"Alfalfa Electric Coop, Inc",OK,2024,296.0,34222.0,389083.0,7536.0,0.0879555261987802
Alger-Delta Coop Electric Assn,MI,2024,305.0,17845.3,94873.0,10313.0,0.18809671877141018
Algoma Utility Comm,WI,2024,307.0,3794.7,33654.0,2050.0,0.11275628454269923
"All American Power and Gas, LLC",NJ,2024,61920.0,2761.1,7473.0,406.0,0.3694767830857755
"All American Power and Gas, LLC",NY,2024,61920.0,8164.8,19321.0,1448.0,0.4225868226282284
"All American Power and Gas, LLC",PA,2024,61920.0,9569.0,37196.0,1893.0,0.2572588450371008
"All Choice Energy, LLC",NY,2024,66017.0,6739.0,43640.0,833.0,0.1544225481209899
"Alliance Power Company, LLC.",TX,2024,49818.0,17487.3,207654.0,8258.0,0.08421364384986564
Alpena Power Co,MI,2024,392.0,36725.6,285706.0,16807.0,0.12854332775650493
"Alpha Gas and Electric, LLC",IL,2024,58964.0,1800.8,11534.0,2026.0,0.15612970348534766
"Alpha Gas and Electric, LLC",MA,2024,58964.0,2497.7,12836.0,2123.0,0.1945855406668744
"Alpha Gas and Electric, LLC",MD,2024,58964.0,615.4,3838.0,492.0,0.16034392912975506
"Alpha Gas and Electric, LLC",NJ,2024,58964.0,1378.4,8216.0,914.0,0.16777020447906524
"Alpha Gas and Electric, LLC",NY,2024,58964.0,6896.0,43497.0,8750.0,0.15853966940248754
"Alpha Gas and Electric, LLC",OH,2024,58964.0,1782.9,13140.0,1748.0,0.13568493150684932
"Alpha Gas and Electric, LLC",PA,2024,58964.0,896.4,5767.0,766.0,0.1554361019594243
Altamaha Electric Member Corp,GA,2024,407.0,69134.9,577379.0,21870.0,0.1197392007676067
Amana Society Service Co,IA,2024,471.0,7788.0,66971.0,889.0,0.11628914007555509
"Ambit Energy Holdings, LLC",IL,2024,56212.0,33785.3,290645.0,29439.0,0.1162424951401194
"Ambit Energy Holdings, LLC",MA,2024,56212.0,12569.6,63656.0,7425.0,0.197461354781953
"Ambit Energy Holdings, LLC",MD,2024,56212.0,10567.8,72291.0,5796.0,0.14618417230360625
"Ambit Energy Holdings, LLC",ME,2024,56212.0,3951.6,25284.0,3364.0,0.15628856193640248
"Ambit Energy Holdings, LLC",NH,2024,56212.0,2557.8,17461.0,1811.0,0.14648645552946568
"Ambit Energy Holdings, LLC",NJ,2024,56212.0,12687.0,86575.0,7190.0,0.1465434594282414
"Ambit Energy Holdings, LLC",OH,2024,56212.0,2214.3,19982.0,1786.0,0.11081473325993395
"Ambit Energy Holdings, LLC",PA,2024,56212.0,30735.7,248537.0,20350.0,0.12366649633656156
"Ambit Energy Holdings, LLC",RI,2024,56212.0,1298.8,8271.0,983.0,0.15703058880425583
"Ambit Energy Holdings, LLC",TX,2024,56212.0,854072.5,4549388.0,383662.0,0.1877334929445455
Ameren Illinois Company,IL,2024,56697.0,2156065.5,33566359.0,1224108.0,0.0642329273782718
American Power & Gas,IL,2024,59799.0,3277.3,22158.0,1497.0,0.1479059481902699
American Power & Gas,MD,2024,59799.0,8598.6,52003.0,2092.0,0.16534815299117359
American Power & Gas,NJ,2024,59799.0,17382.5,94241.0,4741.0,0.18444732122961344
American Power & Gas,NY,2024,59799.0,73388.1,419874.0,25734.0,0.17478600723074067
American Power & Gas,OH,2024,59799.0,21512.9,178797.0,10379.0,0.12032025145835781
American Power & Gas,PA,2024,59799.0,85641.4,618043.0,41353.0,0.13856867564230968
Amicalola Electric Member Corp,GA,2024,562.0,111092.4,879625.0,56407.0,0.12629518260622424
Amigo Energy,TX,2024,49853.0,334268.4,2137538.0,152249.0,0.1563800971023673
Anthracite Power & Light,PA,2024,56220.0,17559.8,236052.0,942.0,0.07438954128751292
Appalachian Electric Coop,TN,2024,727.0,120405.0,972706.0,51366.0,0.12378354816357666
Appalachian Power Co,VA,2024,733.0,1961416.0,14004268.0,549218.0,0.14005844503975504
Appalachian Power Co,WV,2024,733.0,1500085.0,11618443.0,418138.0,0.12911239483638212
Apple Valley Choice Energy,CA,2024,60758.0,34604.0,226036.0,25326.0,0.15309065812525438
"Approved Energy II, LLC",NJ,2024,63122.0,44777.7,456402.0,3170.0,0.09811021862305598
"Approved Energy II, LLC",NY,2024,63122.0,40361.0,313214.0,4014.0,0.12886077889238667
Arab Electric Coop Inc,AL,2024,750.0,37748.0,313685.0,16925.0,0.12033728103033298
"Archer Energy, LLC",OH,2024,65262.0,48389.3,676222.0,46637.0,0.07155830481705712
"Archer Energy, LLC",RI,2024,65262.0,1644.9,14390.0,527.0,0.11430854760250174
Arizona Public Service Co,AZ,2024,803.0,4897746.7,33701404.0,1400037.0,0.14532767536925167
Arkansas Valley Elec Coop Corp,AR,2024,817.0,135269.8,1187785.0,58567.0,0.11388407834751238
Arkansas Valley Elec Coop Corp,OK,2024,817.0,11036.5,88932.0,4766.0,0.12410043628840013
Arrow Energy TX LLC,TX,2024,65353.0,1331.0,11485.0,825.0,0.11589029168480627
Athens Utility Board,TN,2024,947.0,56773.0,636585.0,14126.0,0.08918369110173818
Atlantic City Electric Co,NJ,2024,963.0,1343331.3,8663949.0,572775.0,0.1550483849801055
Atlantic Energy LLC,DC,2024,60583.0,1076.5,4483.0,512.0,0.24012937764889583
Atlantic Energy LLC,IL,2024,60583.0,620.4,5922.0,867.0,0.10476190476190476
Atlantic Energy LLC,MA,2024,60583.0,11636.6,35201.0,5033.0,0.33057583591375245
Atlantic Energy LLC,MD,2024,60583.0,3691.0,19339.0,1430.0,0.19085785200889394
Atlantic Energy LLC,NJ,2024,60583.0,2910.4,10081.0,1171.0,0.28870151770657676
Atlantic Energy LLC,NY,2024,60583.0,4325.2,23405.0,3756.0,0.18479812005981627
Atlantic Energy LLC,OH,2024,60583.0,1502.4,12680.0,1667.0,0.11848580441640379
Atlantic Energy LLC,PA,2024,60583.0,1973.8,9522.0,1034.0,0.20728838479311068
Atlantic Energy LLC,TX,2024,60583.0,1004.5,7629.0,827.0,0.13166863284834185
Austin Energy,TX,2024,1015.0,1475140.4,14200574.0,562004.0,0.10387892771095027
Ava Community Energy,CA,2024,61475.0,877747.0,6176100.0,642188.0,0.14211994624439372
Avista Corp,ID,2024,20169.0,325143.0,3531121.0,148019.0,0.09207925755022273
Avista Corp,WA,2024,20169.0,673927.0,5880681.0,274115.0,0.11460016280427386
BENCO Electric Cooperative,MN,2024,1884.0,50263.0,377459.0,19934.0,0.13316148243915232
"BKV-BPP Retail, LLC",TX,2024,65314.0,137900.3,966883.0,53088.0,0.14262356458847655
BP Energy Retail LLC,TX,2024,64314.0,1948144.0,40324939.0,653.0,0.048311145616364105
Bailey County Elec Coop Assn,TX,2024,1169.0,26354.0,342318.0,9131.0,0.07698689522607634
Baldwin County El Member Corp,AL,2024,1149.0,214787.0,1658539.0,91368.0,0.12950373792838155
Baltimore Gas & Electric Co,MD,2024,1167.0,2988927.0,28766099.0,1342757.0,0.10390449535753875
"Bandera Electric Coop, Inc",TX,2024,1175.0,83294.0,706377.0,42023.0,0.1179172028534338
Barron Electric Coop,WI,2024,1251.0,40299.0,306371.0,19656.0,0.1315366010490549
Bartholomew County Rural E M C,IN,2024,1283.0,50604.8,429691.0,12170.0,0.11777021161718539
"Bartlett Electric Coop, Inc",TX,2024,1273.0,40108.9,247419.0,15253.0,0.16210921554124785
Beaches Energy Services,FL,2024,9616.0,93189.0,732512.0,35976.0,0.12721839369184396
Bear Valley Electric Service,CA,2024,17612.0,40267.1,138275.0,24819.0,0.29121026939070693
"Beauregard Electric Coop, Inc",LA,2024,1458.0,158141.0,1479291.0,44510.0,0.10690323945728054
"Bedford Rural Elec Coop, Inc",PA,2024,40221.0,28972.0,231505.0,9582.0,0.12514632513336646
"Beltrami Electric Coop, Inc",MN,2024,1529.0,52026.0,423334.0,22364.0,0.12289586945532369
Benton County,TN,2024,1578.0,26403.0,193276.0,10664.0,0.1366077526438875
Benton Rural Electric Assn,WA,2024,1625.0,47948.2,620537.0,16453.0,0.0772688816299431
Berkeley Electric Coop Inc,SC,2024,1613.0,480357.0,5003182.0,133248.0,0.09601029904568732
"Big Bend Electric Coop, Inc",WA,2024,1723.0,43784.1,581848.0,10411.0,0.0752500653091529
"Big Country Electric Coop, Inc",TX,2024,1591.0,38139.3,354958.0,13596.0,0.1074473599693485
Big Sandy Rural Elec Coop Corp,KY,2024,1708.0,26325.0,200207.0,12611.0,0.1314889089792065
Black Diamond Power Co,WV,2024,1764.0,6924.9,46282.0,3933.0,0.14962404390475778
"Black Hills Colorado Electric, LLC",CO,2024,56146.0,242396.0,1820801.0,101718.0,0.13312602530424797
"Black Hills Electric Coop, Inc",SD,2024,1769.0,23700.9,160983.0,11278.0,0.14722610461974248
"Black Hills Power, Inc.",SD,2024,19545.0,201503.2,1532560.0,74842.0,0.13148144281463695
"Black Hills Power, Inc.",WY,2024,19545.0,18354.3,177506.0,2637.0,0.10340101179678433
Black River Electric Coop - (MO),MO,2024,1775.0,54552.0,445934.0,25556.0,0.12233200428763001
"Black River Electric Coop, Inc - (SC)",SC,2024,1763.0,89974.8,722089.0,34833.0,0.12460347685673095
Black Warrior Elec Member Corp,AL,2024,1780.0,47974.6,371400.0,26648.0,0.1291723209477652
Block Island Utility District,RI,2024,1857.0,5927.0,14724.0,2013.0,0.4025400706329802
Blue Grass Energy Coop Corp,KY,2024,1886.0,154068.0,1401983.0,63856.0,0.10989291596260439
Blue Ridge Elec Member Corp - (NC),NC,2024,1889.0,149195.0,1112094.0,80762.0,0.1341568248727176
Blue Ridge Electric Coop Inc - (SC),SC,2024,1890.0,194347.5,1165068.0,72913.0,0.16681215173706598
Blue Ridge Mountain EMC - (GA),GA,2024,1891.0,74871.0,522101.0,38824.0,0.14340328786958845
Blue Ridge Mountain EMC - (GA),NC,2024,1891.0,34722.0,250873.0,20240.0,0.13840469081965776
"Bluebonnet Electric Coop, Inc",TX,2024,1892.0,353048.4,4093075.0,133219.0,0.08625505274152075
Board of Water Electric & Communications,IA,2024,13143.0,66442.1,874644.0,11724.0,0.07596473536661774
Bolivar Energy Authority,TN,2024,1936.0,29341.0,219639.0,11449.0,0.1335873865752439
Boone County Rural EMC,IN,2024,24753.0,72276.0,504535.0,19043.0,0.14325269802887808
Boone Electric Coop,MO,2024,2001.0,72519.0,571109.0,35157.0,0.12697926315291827
Borough of Chambersburg,PA,2024,3329.0,33970.3,324143.0,11718.0,0.10480035046260448
"Bowie-Cass Electric Coop, Inc",TX,2024,2049.0,76684.2,627802.0,39832.0,0.12214711007610679
Bozrah Light & Power Company,CT,2024,2089.0,23688.0,212397.0,2830.0,0.111526998968912
Brainerd Public Utilities,MN,2024,2138.0,27350.1,330542.0,8305.0,0.08274319148549956
Branch Energy Texas LLC,TX,2024,64727.0,2690.6,17272.0,1243.0,0.15577813802686427
Bristol Virginia Utilities,VA,2024,2248.0,46907.0,446318.0,16485.0,0.10509771060096165
"Broad River Electric Coop, Inc",NC,2024,2212.0,1012.9,6491.0,490.0,0.15604683407795408
"Broad River Electric Coop, Inc",SC,2024,2212.0,59384.5,413180.0,24448.0,0.14372549494167192
Brodhead Water & Lighting Comm,WI,2024,2273.0,3814.0,30820.0,1857.0,0.12375081116158339
Brooklet Energy Distribution,TX,2024,58963.0,20737.0,166514.0,14091.0,0.12453607504474098
Brownsville Public Utilities Board,TX,2024,2409.0,169249.0,1330504.0,54712.0,0.1272066825804357
Brunswick Electric Member Corp,NC,2024,24889.0,213913.0,1616433.0,117339.0,0.1323364469792438
"Buckeye Rural Elec Coop, Inc",OH,2024,2502.0,46709.6,233508.0,18702.0,0.20003426006817754
Burke-Divide Electric Coop Inc,ND,2024,2394.0,24216.0,213000.0,3495.0,0.11369014084507043
Butler County Rural Elec Coop - (IA),IA,2024,2652.0,28380.0,277066.0,5110.0,0.10243046783076956
Butler Public Power District - (NE),NE,2024,2643.0,20390.0,211588.0,6568.0,0.09636652362137739
Butler Rural Electric Coop Inc - (OH),OH,2024,2651.0,37134.0,210463.0,11845.0,0.17643956419893284
C & L Electric Coop Corp,AR,2024,2678.0,47677.0,366646.0,22261.0,0.13003551109244338
"C. N. Brown Electricity, LLC",ME,2024,58196.0,9097.9,71385.0,5714.0,0.1274483434895286
CKenergy Electric Cooperative,OK,2024,60482.0,82716.6,777253.0,27398.0,0.10642171853952317
CMS Electric Coop Inc,KS,2024,2774.0,24925.9,202658.0,5885.0,0.12299489780812996
CORE Electric Cooperative,CO,2024,9336.0,368484.1,2631678.0,180823.0,0.1400186876965951
CPV Retail Energy LP,PA,2024,65439.0,14575.0,208988.0,562.0,0.06974084636438456
Callaway Electric Cooperative,MO,2024,4160.0,34338.9,224926.0,13530.0,0.15266754399224636
"Canadian Valley Elec Coop, Inc",OK,2024,2911.0,79965.3,817402.0,27361.0,0.09782860820012675
"Caney Fork Electric Coop, Inc",TN,2024,2960.0,78940.0,613100.0,35888.0,0.1287555048116131
Canoochee Electric Member Corp,GA,2024,2903.0,62124.5,495374.0,25476.0,0.12540928672074028
"Capital Electric Coop, Inc",ND,2024,2985.0,44783.9,386075.0,22526.0,0.11599792786375705
Capital Energy PA LLC,TX,2024,64923.0,5616.7,41535.0,6291.0,0.13522812086192368
Carroll County - (TN),TN,2024,3075.0,44276.0,479095.0,15571.0,0.09241590916206598
Carroll Electric Coop Corp - (AR),AR,2024,3093.0,235101.0,2127661.0,108120.0,0.1104973959667447
Carroll Electric Coop Corp - (AR),MO,2024,3093.0,19580.0,156980.0,13123.0,0.12472926487450631
Carroll Electric Member Corp - (GA),GA,2024,3081.0,141016.0,1181038.0,56190.0,0.11940005317356427
Carroll-White REMC,IN,2024,27599.0,51370.0,418481.0,15149.0,0.12275348223694743
Carteret-Craven El Member Corp,NC,2024,3107.0,71691.6,608876.0,43136.0,0.11774417122698219
Cass County Elec Coop Inc,ND,2024,24949.0,155872.0,1358185.0,59687.0,0.11476492524950578
Cedar Falls Utilities,IA,2024,3203.0,50310.2,725839.0,20246.0,0.06931316724507776
Cedar-Knox Public Power Dist,NE,2024,3205.0,22366.9,266435.0,7703.0,0.08394880552479968
Cedarburg Light & Water Comm,WI,2024,3208.0,11998.7,105744.0,7012.0,0.11346932213648056
Central Alabama Electric Coop,AL,2024,3222.0,119595.0,738146.0,47420.0,0.16202079263451946
Central Coast Community Energy,CA,2024,61432.0,563305.3,4693295.0,448049.0,0.12002341638443781
Central Electric Coop Inc - (OR),OR,2024,3240.0,74267.2,816846.0,38864.0,0.09091946339946574
"Central Electric Coop, Inc - (PA)",PA,2024,40224.0,48314.0,302986.0,25604.0,0.1594595129807978
"Central Electric Coop, Inc - (SD)",SD,2024,3236.0,36898.5,347852.0,7351.0,0.1060752848912756
Central Electric Membership Corp. - (NC),NC,2024,3250.0,59200.1,441119.0,24626.0,0.13420437569000654
Central Electric Power Assn - (MS),MS,2024,2849.0,105449.0,928544.0,38975.0,0.11356381603887376
"Central Florida Elec Coop, Inc",FL,2024,3245.0,75908.0,589451.0,36994.0,0.12877745563244442
Central Florida Tourism Oversight District,FL,2024,15776.0,109306.0,1163466.0,1563.0,0.09394859841198626
Central Georgia El Member Corp,GA,2024,3248.0,161469.0,1478043.0,67135.0,0.10924513021610333
Central Hudson Gas & Elec Corp,NY,2024,3249.0,787804.0,5018039.0,321192.0,0.15699439561948403
Central Lincoln People's Ut Dt,OR,2024,3264.0,93589.7,1194702.0,41527.0,0.0783372757390546
Central Maine Power Co,ME,2024,3266.0,1314473.0,8828007.0,657328.0,0.14889804686380517
Central Missouri Elec Coop Inc,MO,2024,3268.0,34417.2,327148.0,11534.0,0.10520376098891021
"Central New Mexico El Coop, Inc",NM,2024,3273.0,40915.0,265123.0,21022.0,0.1543245965080359
"Central Rural Electric Cooperative, Inc",OK,2024,3226.0,69801.6,614185.0,24602.0,0.11364914480164773
"Central Texas Elec Coop, Inc",TX,2024,3282.0,83230.0,865565.0,47593.0,0.09615684552864313
"Central Valley Elec Coop, Inc",NM,2024,3287.0,69808.9,911806.0,15225.0,0.07656113252161095
Central Virginia Electric Coop,VA,2024,3291.0,106097.0,714870.0,39573.0,0.148414397023235
Champion Energy Services,MA,2024,54862.0,20397.0,195198.0,563.0,0.10449389850305843
Champion Energy Services,MD,2024,54862.0,10590.6,138542.0,1316.0,0.07644324464783243
Champion Energy Services,NJ,2024,54862.0,37604.7,459853.0,1445.0,0.08177548042526633
Champion Energy Services,OH,2024,54862.0,38432.0,730934.0,2901.0,0.052579302645656106
Champion Energy Services,PA,2024,54862.0,55114.9,1142452.0,2705.0,0.04824263951570832
Champion Energy Services,TX,2024,54862.0,274994.0,2912660.0,229774.0,0.09441335411616873
Chariot Energy,TX,2024,62862.0,89325.6,539314.0,32752.0,0.16562818691893777
Cherokee County Elec Coop Assn - (TX),TX,2024,3470.0,58092.0,469613.0,23768.0,0.12370185663514426
Cherokee Electric Coop - (AL),AL,2024,3426.0,61888.0,400674.0,26566.0,0.1544597353459421
Cherryland Electric Coop Inc,MI,2024,3436.0,60554.9,406068.0,38558.0,0.1491250233950964
Cheyenne Light Fuel & Power,WY,2024,3461.0,217792.2,2190151.0,45390.0,0.09944163667253994
"Chickasaw Electric Coop, Inc",TN,2024,40166.0,58034.0,537246.0,23106.0,0.10802127889272325
"Chief Energy Power, LLC",NY,2024,63570.0,6738.0,48710.0,1779.0,0.1383288852391706
Choctaw Electric Coop Inc,OK,2024,3527.0,55148.0,521616.0,21800.0,0.10572528450047544
"Choctawhatche Elec Coop, Inc",FL,2024,3502.0,142611.9,1116376.0,66479.0,0.1277454011909966
"Choice Energy, LLC",NJ,2024,59055.0,1177.7,6040.0,808.0,0.1949834437086093
"Choice Energy, LLC",PA,2024,59055.0,9462.8,79770.0,8475.0,0.11862604989344364
"Choptank Electric Cooperative, Inc",MD,2024,3503.0,160792.4,1033904.0,57045.0,0.15551966139989787
Chugach Electric Assn Inc,AK,2024,3522.0,342674.0,1886055.0,113378.0,0.1816882328458078
Cimarron Electric Coop,OK,2024,3478.0,73537.0,737934.0,19592.0,0.09965254345239548
Citizens Electric Co - (PA),PA,2024,3597.0,15427.0,113594.0,7108.0,0.13580822930788597
Citizens Electric Corporation - (MO),MO,2024,3600.0,137790.6,1669364.0,27770.0,0.08254077600810848
City & County of San Francisco,CA,2024,16612.0,183008.6,953680.0,2941.0,0.19189728210720577
City Utilities of Springfield - (MO),MO,2024,17833.0,304330.0,3076381.0,121603.0,0.09892467805515637
City Water and Light Plant,AR,2024,9879.0,84682.0,1405121.0,40667.0,0.060266695893093906
City of Aberdeen - (MS),MS,2024,55.0,14946.0,190890.0,3330.0,0.0782964010686783
City of Albemarle - (NC),NC,2024,232.0,29397.4,293540.0,13585.0,0.10014785037814268
City of Alcoa Utilities,TN,2024,577.0,80483.0,673322.0,32727.0,0.11953121983241302
City of Alexandria - (LA),LA,2024,298.0,69855.2,646818.0,23460.0,0.10799823134173754
City of Alexandria - (MN),MN,2024,295.0,27965.1,278404.0,10692.0,0.10044791023117483
City of Altus - (OK),OK,2024,416.0,23460.0,209386.0,9443.0,0.11204187481493509
City of Ames - (IA),IA,2024,554.0,61011.8,650763.0,28108.0,0.09375425462111399
City of Amory,MS,2024,571.0,13426.0,120575.0,3959.0,0.11134978229317852
City of Anaheim - (CA),CA,2024,590.0,357316.0,2138073.0,123665.0,0.16712058007373928
